HHFAMINC_IMP,HOMETYPE,URBRUR_2010,CDIVMSAR,CENSUS_R,DRVRCNT,HHSIZE,HHVEHCNT,HH_HISP,HH_RACE,HOMEOWN,MSACAT,MSASIZE,RAIL,URBAN,URBANSIZE,URBRUR,WRKCOUNT,ANNMILES_mean_nonnegative,COMMERCIALFREQ_mean_nonnegative,VEHAGE_mean,EDUC_amin,FRSTHM_amin,OUTOFTWN_amin,EDUC_amax,DELIVER_sum_nonnegative,DELIV_FOOD_sum_nonnegative,DELIV_GOOD_sum_nonnegative,DELIV_GROC_sum_nonnegative,DELIV_PERS_sum_nonnegative,EMPLOYMENT2_mean_nonnegative,ESCOOTERUSED_mean_nonnegative,GCDWORK_mean_nonnegative,MCTRANSIT_mean_nonnegative,MEDCOND6_mean_nonnegative,PTUSED_mean_nonnegative,RIDESHARE22_mean_nonnegative,R_AGE_mean_nonnegative,TAXISERVICE_mean_nonnegative,WALKTRANSIT_mean_nonnegative,WKFMHM22_mean_nonnegative,CONDNIGH_min_nonnegative,CONDNONE_min_nonnegative,CONDPUB_min_nonnegative,CONDRF_min_nonnegative,CONDRIDE_min_nonnegative,CONDRIVE_min_nonnegative,CONDSHARE_min_nonnegative,CONDSPEC_min_nonnegative,CONDTRAV_min_nonnegative,COV1_OHD_min_nonnegative,COV1_PT_min_nonnegative,COV1_SCH_min_nonnegative,COV1_WK_min_nonnegative,COV2_OHD_min_nonnegative,COV2_PT_min_nonnegative,COV2_SCH_min_nonnegative,COV2_WK_min_nonnegative,DRIVER_min_nonnegative,DRIVINGOCCUPATION_min_nonnegative,EMPPASS_min_nonnegative,LAST30_BIKE_min_nonnegative,LAST30_BKSHR_min_nonnegative,LAST30_ESCT_min_nonnegative,LAST30_MTRC_min_nonnegative,LAST30_PT_min_nonnegative,LAST30_RDSHR_min_nonnegative,LAST30_TAXI_min_nonnegative,LAST30_WALK_min_nonnegative,MEDCOND_min_nonnegative,PARK_min_nonnegative,PAYPROF_min_nonnegative,QACSLAN1_min_nonnegative,QACSLAN3_min_nonnegative,R_HISP_min_nonnegative,R_RELAT_min_nonnegative,TRNPASS_min_nonnegative,USAGE1_min_nonnegative,USAGE2_1_min_nonnegative,USAGE2_10_min_nonnegative,USAGE2_2_min_nonnegative,USAGE2_3_min_nonnegative,USAGE2_4_min_nonnegative,USAGE2_5_min_nonnegative,USAGE2_6_min_nonnegative,USAGE2_7_min_nonnegative,USAGE2_8_min_nonnegative,USAGE2_9_min_nonnegative,USEPUBTR_min_nonnegative,W_CANE_min_nonnegative,W_CHAIR_min_nonnegative,W_NONE_min_nonnegative,W_SCCH_min_nonnegative,W_VISIMP_min_nonnegative,W_WKCR_min_nonnegative,DRIVINGVEHICLE_-1_PROP,DRIVINGVEHICLE_1_PROP,DRIVINGVEHICLE_2_PROP,DRIVINGVEHICLE_3_PROP,PRMACT_-1_PROP,PRMACT_1_PROP,PRMACT_2_PROP,PRMACT_3_PROP,PRMACT_4_PROP,PRMACT_5_PROP,PRMACT_97_PROP,R_RACE_IMP_1_PROP,R_RACE_IMP_2_PROP,R_RACE_IMP_3_PROP,R_RACE_IMP_4_PROP,R_RACE_IMP_5_PROP,R_RACE_IMP_6_PROP,R_RACE_IMP_97_PROP,R_SEX_IMP_1_PROP,R_SEX_IMP_2_PROP,WORKER_1_PROP,WORKER_2_PROP,WRKLOC_-1_PROP,WRKLOC_1_PROP,WRKLOC_2_PROP,WRKLOC_3_PROP,WRKLOC_4_PROP,RETIRE,SINGLE
8,1,2,83,4,2,2,2,2,1,1,3,2,2,1,2,1,1,6857.0,0.0,2.5,3,1,2,3,4,0,4,0,0,40.0,0.0,12.3772341062799,0.0,0.0,0.0,0.0,64.5,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,1,2,0,2,0,2,2,2,2,2,2,2,2,1,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,True,False
8,1,2,83,4,2,2,2,2,1,1,3,1,2,1,1,1,0,10000.0,0.0,6.5,6,1,2,7,8,0,8,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,2,0,2,2,2,2,2,2,2,0,2,2,0,2,1,0,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
1,3,1,91,4,1,1,1,2,1,3,1,5,1,1,4,1,1,2000.0,0.0,6.0,5,1,2,5,0,0,0,0,0,18.0,0.0,6.02922947696458,0.0,0.0,0.0,0.0,61.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,4,4,0,2,0,0,0,0,1,2,0,2,0,2,2,2,2,2,2,2,2,1,2,0,2,7,0,1,2,2,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,True
10,1,1,31,2,2,2,3,2,1,2,1,4,1,2,6,1,0,2166.6666666666665,0.0,7.0,7,1,2,8,36,6,26,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,1,1,2,0,0,2,0,0,0,1,0,0,2,0,2,2,2,2,2,2,2,2,2,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
6,1,1,94,4,1,1,3,2,1,2,4,6,2,2,6,1,1,3800.0,0.0,23.333333333333332,7,1,2,7,4,0,3,0,1,60.0,0.0,1.02706341452583,5.0,0.0,0.0,0.0,56.0,0.0,7.0,1.0,0,0,0,0,0,0,0,0,0,2,4,0,3,0,0,0,2,1,1,0,2,0,2,1,2,2,2,1,2,0,1,1,1,2,7,0,1,2,1,2,2,2,2,1,1,1,2,2,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True
7,1,1,92,4,2,2,2,2,1,2,2,5,2,1,5,1,0,3750.0,0.0,16.0,6,1,2,7,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,1,1,2,0,0,2,3,0,0,1,0,0,2,0,2,2,2,2,2,2,2,2,2,2,0,2,1,0,1,2,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
8,2,1,51,3,1,1,1,2,1,1,1,4,1,1,2,1,1,22000.0,0.0,5.0,8,1,2,8,2,0,2,0,0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,5.0,4.0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,3,0,2,1,2,0,2,0,2,2,2,2,2,1,2,2,1,2,0,2,7,0,1,2,2,2,2,2,1,2,2,1,1,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,True
8,1,1,32,2,2,2,4,2,1,1,2,4,2,1,1,1,2,7662.5,25.0,10.5,6,1,2,7,7,0,6,0,0,35.5,0.0,0.2910750059927275,0.0,0.0,0.0,0.0,67.0,0.0,2.5,1.0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,1,1,0,2,0,2,2,2,2,2,1,2,2,1,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.5,0.0,0.0,True,False
5,1,1,53,3,2,2,2,2,1,2,3,1,2,2,6,1,0,24000.0,0.0,2.5,6,1,2,6,8,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,1,0,0,2,0,2,2,2,2,2,2,2,2,2,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
6,1,2,33,2,2,2,3,2,1,1,3,1,2,4,6,2,2,1853.3333333333333,0.0,13.333333333333334,3,1,2,4,3,0,3,0,0,23.5,0.0,0.357146737100453,0.0,0.0,0.0,0.0,65.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,4,0,2,2,0,0,1,1,1,0,2,0,2,2,2,2,2,2,2,2,1,2,0,2,1,0,1,2,2,2,2,2,2,1,2,2,2,2,0,0,0,0,0,0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.5,True,False
8,1,1,52,3,1,1,1,2,1,1,2,4,2,1,5,1,1,12000.0,0.0,9.0,4,1,2,4,1,0,1,0,0,27.0,0.0,9.50866404954532,0.0,0.0,0.0,0.0,63.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,2,4,0,2,0,0,0,0,1,2,0,2,0,2,2,2,2,2,2,2,2,1,2,0,2,7,0,1,2,2,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,True
4,1,1,72,3,1,1,1,2,1,2,2,5,2,2,6,1,0,30000.0,0.0,5.0,6,1,2,6,3,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,2,0,2,2,2,2,2,2,2,2,2,1,1,2,7,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,True
10,1,1,21,1,2,2,2,2,1,1,1,5,1,1,4,1,1,10500.0,0.0,4.5,5,1,2,6,15,2,11,0,2,5.0,0.0,1.44880892866494,0.0,0.0,2.0,0.0,66.5,0.0,6.0,3.0,0,0,0,0,0,0,0,0,0,1,3,0,3,1,1,0,1,1,1,2,2,0,2,2,1,2,2,1,2,2,1,2,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,True,False
3,1,1,52,3,2,2,2,2,1,3,2,5,2,4,6,2,0,50000.0,0.0,12.0,6,1,2,8,8,0,8,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,64.0,0.0,0.0,0.0,1,2,2,2,2,2,2,2,1,2,4,0,0,0,0,0,0,1,0,0,2,0,2,2,2,2,2,2,1,0,2,2,0,1,1,0,1,2,2,2,2,2,1,2,2,2,1,2,1,2,1,2,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
7,1,2,13,1,2,2,2,2,1,1,3,1,2,4,6,2,1,2000.0,0.0,7.5,5,1,2,5,20,0,20,0,0,40.0,0.0,25.7257318965996,0.0,2.0,0.0,0.0,58.5,0.0,0.0,1.0,1,2,2,2,1,2,2,2,2,1,2,0,2,2,0,0,0,1,2,0,2,0,2,2,2,2,2,2,1,2,1,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,False,False
8,2,1,91,4,2,2,3,2,1,2,1,4,1,1,4,1,1,3666.6666666666665,0.0,13.333333333333334,3,1,2,5,0,0,0,0,0,40.0,0.0,10.8626891280539,0.0,0.0,0.0,3.0,63.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,2,1,2,0,2,0,2,2,2,1,2,2,2,2,1,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,True,False
10,1,1,13,1,2,2,2,2,1,2,3,3,1,1,3,1,1,6490.0,0.0,4.0,5,1,2,7,10,0,10,0,0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,1.0,4.0,0,0,0,0,0,0,0,0,0,1,4,0,3,1,0,0,2,1,2,0,2,0,2,2,2,2,2,1,2,2,1,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,True,False
7,1,2,73,3,2,2,2,2,1,1,3,1,2,4,6,2,0,8000.0,0.0,13.5,4,1,2,6,12,0,6,0,6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,69.0,0.0,10.0,0.0,1,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,0,0,2,0,2,2,2,2,2,1,1,2,2,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
7,1,2,53,3,2,2,3,2,1,2,3,1,2,4,6,2,0,9866.666666666666,2.0,11.333333333333334,6,1,2,6,12,0,8,1,3,0.0,0.0,0.0,0.0,0.0,2.0,2.0,70.0,0.0,7.5,0.0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,1,0,0,2,0,2,2,1,1,2,1,2,2,2,2,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
6,1,1,33,2,2,2,2,2,1,1,3,3,2,1,2,1,1,13500.0,0.0,4.5,5,1,2,6,2,0,1,0,1,5.0,0.0,32.532764261848,0.0,0.0,0.0,0.0,61.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,0,0,3,1,1,0,2,0,2,2,2,2,2,2,0,2,1,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,True,False
10,1,1,51,3,2,2,2,2,1,1,1,5,1,1,4,1,1,8000.0,0.0,9.0,4,1,2,6,6,0,4,0,0,32.0,0.0,1.96082008991397,0.0,0.0,0.0,0.0,66.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,1,2,0,2,0,2,2,2,2,2,1,2,2,1,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,True,False
6,1,1,33,2,1,1,1,2,1,1,3,3,2,1,2,1,1,17000.0,1.0,3.0,4,1,2,4,3,0,3,0,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,3.0,4.0,0,0,0,0,0,0,0,0,0,2,3,0,3,0,1,0,3,1,2,0,2,0,2,2,2,2,2,1,2,2,1,2,0,2,7,0,1,2,1,2,2,2,1,1,2,2,2,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False,True
6,1,1,82,4,1,1,1,2,1,1,2,4,2,1,5,1,1,120.0,0.0,14.0,3,1,2,3,30,0,30,0,0,40.0,0.0,9.40567657172076,0.0,2.0,0.0,0.0,58.0,0.0,0.0,3.0,2,1,2,2,2,2,2,2,2,1,4,0,3,2,0,0,2,1,2,0,2,0,2,2,2,2,2,2,1,2,1,2,0,2,7,0,2,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,2,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,True
5,3,1,83,4,1,1,1,2,1,3,3,3,2,1,3,1,0,2800.0,0.0,14.0,5,1,2,5,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,3,0,0,1,0,0,2,0,2,2,2,2,2,1,2,2,2,2,0,2,7,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,True
1,1,1,74,3,1,1,1,2,1,2,4,6,2,4,6,2,0,8400.0,0.0,12.0,5,1,2,5,14,0,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,2,0,2,2,2,2,2,1,2,0,2,2,0,2,7,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,True
1,4,1,72,3,1,1,1,2,1,2,2,4,2,1,5,1,0,6000.0,0.0,6.0,5,1,2,5,2,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,2,0,2,2,2,2,2,2,0,2,2,2,0,2,7,0,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True
4,1,2,34,2,1,1,1,2,1,1,4,6,2,4,6,2,1,14700.0,0.0,17.0,4,1,2,4,3,0,3,0,0,39.0,0.0,19.4650734693123,0.0,0.0,2.0,0.0,59.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,3,0,2,2,1,0,0,1,1,0,2,0,2,2,1,2,2,2,2,0,1,2,0,2,7,2,1,2,1,2,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False,True
2,3,1,72,3,1,1,0,2,2,3,2,5,2,1,5,1,1,0.0,0.0,0.0,3,1,2,3,0,0,0,0,0,24.0,0.0,12.6523569038498,0.0,0.0,20.0,0.0,69.0,0.0,10.0,1.0,0,0,0,0,0,0,0,0,0,3,2,0,2,3,0,0,0,1,2,2,2,0,2,2,1,2,2,1,2,2,1,2,0,2,7,1,1,2,1,2,2,1,2,1,2,2,2,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,True
4,1,1,73,3,1,1,1,2,1,1,3,1,2,2,6,1,0,10000.0,0.0,18.0,6,1,2,6,3,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,3,0,0,1,0,0,2,0,2,2,2,2,2,2,2,2,2,2,0,2,7,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,True
6,1,2,53,3,1,1,3,2,1,2,3,1,2,4,6,2,0,10000.0,11.666666666666666,10.0,5,1,2,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,1,0,0,2,0,2,2,2,2,2,2,2,2,2,2,0,2,7,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True
8,1,1,93,4,1,1,2,2,1,1,3,2,2,1,2,1,1,3750.0,0.0,6.5,6,1,2,6,5,0,5,0,0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,4.0,0,0,0,0,0,0,0,0,0,1,4,0,3,2,0,0,2,1,2,0,2,0,2,2,2,2,2,2,2,2,1,2,0,2,7,0,1,2,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False,True
4,1,1,42,2,2,2,2,2,1,2,2,4,2,1,5,1,0,9250.0,0.0,17.0,3,1,2,5,8,1,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,2,0,2,2,2,2,2,2,2,2,2,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
9,2,1,22,1,1,1,1,2,2,3,2,4,2,1,5,1,0,158000.0,0.0,13.0,7,1,2,7,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,10.0,0.0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,0,0,2,0,2,2,2,2,2,1,2,2,2,2,0,2,7,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True
10,1,2,92,4,3,4,3,2,1,2,2,5,2,4,6,2,0,4547.666666666667,0.0,3.3333333333333335,2,1,2,7,29,0,25,0,2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,72.5,0.0,22.0,0.0,1,2,2,2,1,1,2,2,1,2,2,0,0,0,0,0,0,1,0,0,2,0,2,2,2,2,2,1,1,2,2,2,0,2,1,0,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
5,3,1,21,1,2,2,2,2,1,3,1,5,1,1,4,1,1,6000.0,4.0,6.5,6,1,2,6,3,0,3,0,0,16.0,0.0,0.431596479591426,0.0,0.0,1.5,0.0,65.5,1.0,25.0,1.0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,2,0,0,1,2,2,1,2,2,2,1,2,1,1,2,2,1,2,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,True,False
8,1,1,42,2,1,2,1,2,1,2,2,5,2,1,5,1,0,12000.0,0.0,4.0,3,1,2,5,3,0,3,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,71.5,0.0,0.0,0.0,2,2,2,2,2,1,2,2,1,2,4,0,0,0,0,0,0,1,0,0,2,0,2,2,2,2,2,2,1,2,2,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
